legacy_url,recovered_path,disposition,target_url,reason,confidence
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=5a3bb77603ac6856739544ee43dd4d923a40b01d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=5ba105649d177d792523d7f0066acf7feffa9841,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=5bd1d8374f837b83ea032726e899cb5dc367534f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=5df39704491196e4588505ee9cafdc60053f0309,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=5db836afa3dc7567cda7344dcbbfa790bc0d0b65,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=62be0260358ef557ce789934c62d7372ec24c833,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=659a0089218a116c1a30f6e4a96c50ec9a95e7bb,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=66545bb44e2d3cc9782d9515bd64c1a10f57a67e,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=696d0b154162dff401bed5cd8d7a1efaf4726436,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6ce05f4bc285493959e357b29becb9a908b7a72d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6b8fa934afce4c3afb02a789ac91275cc4d7598e,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6e276099e304911c5c83430990fd00f7fa6f94c6,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6dcc3d8929e0413a88264cd468dc382809ccb40c,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6f94d17955d8649c526ab3fa15f1ca8c449f4a72,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=6e6476f4bcc3475c436ab5c6594ec8f82db61865,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=71164e51d2ee88609abeac7ffcfaf460b88b35c8,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=759007ba77a07d6a1224972939d3335102b99493,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=787b31d3feb08e8c983aec2d1fb42d197b8cca91,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7977f4f40dbece3fd822b317ebd0aa0533d727b0,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7ba7b14aef8111dca18aa3c215164179de63643b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7a2d90e9b9842942e6659f7276e5145f2c4641cd,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7e503c79cb7b6194726141075595e5578b5f08c4,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7ddd95156864fd886e11c09269b4c7422c3c27ce,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7e99c70022da6a1bd300f93d186a0615aa13bf24,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=7fb98f4b30139d7f5f31d8c7dcb9f4c9234e3b50,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=80cb2c8b7b5ba05673258abc005148fc8909a168,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=80b6c25af6cb5cf7e0e8bc599abb0646b24774c0,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=820d6c503533e7b36948c48211365d5e3a30a8e9,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=838ae6851c6e824cb876e72e8a096fa207065e85,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=855c37ddda2bfe65ed1aacc7e13e175080281e61,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=85986261515253df08b88e33bb0a0d8457da0d4e,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=87b7eb3b8352d181e7818e30cd17205328c8548f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8891fd9f40500f7df2d2777797700fdf0be3cab9,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8c738be674293db92df44c8b9b2d0d957c7b0904,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8ddffa2b13695f8c1934f624497eb4704b3d9a85,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8f31039a7297d7a8c7c7c8add97408dcc84691a3,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8f52c9f9cabcba82e986ba7e75c7cb01187bcacc,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=8fce9a2b9dadf1676db8de34304a1cee02392877,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=900ee3aaeec462fe40119bb89289cde4026ea5a3,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9150903cc134b27c3c9f47bf62a1365522c92de7,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=90428e09e4f09b727dad81415a4fb45ffc0141b6,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9324ae8acc005e1f0ae6bd33000054549e423d73,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=91734fbab522964afa98ccf72e1451059173377a,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=93f6ac1351c6d2c7fde73e720a0d56b96d046a14,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=93f10b9fd76df97c8391d79aedfec7522c6df95b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=977cb42a482823d16fd30f7c4118001f03f83572,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=98005f93f8842027f5b5b0eccae3e548a49545a9,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9ba2b57d1f0986131c81d08b896e0916417924b2,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=98974017762fc904f3e2540ec6b0836d80d0dfac,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9bfd8735f142bf14e2572065b6ce659a976d76dd,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9c1dc2fc3c39e1cc00fad6859c652a65a597ecae,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7,/index.php/2013-03-31-11-03-19/krouazieres_oloi_oi_proorismoi/332-7,301,/cruises/,Cruise section root,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9ebb0a8041322b7f0a2db5e6485770224fdd8f8d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9ed3499dce5f5c966e12846282a08586138a449b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=9eeb6c7c74b99a5825bc7520f4f3ca91eaec1e9b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a241984ce39e20bef39cc51554701bc31a8c693f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a19616d7026fb72e30a98a501d1487f4943485ab,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a2c315bcb1ff75e491bdce0a108c751e5e2af03c,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a43a446b507b1a3dbf6355e229f17b615afedfcc,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a6d07d5f5da6c6491991151175eec5d8b65569fe,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a7d11de6427d7f8a79ddecaa23dea5d566ad7dec,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a4c2f37e2bb8ab6b201a39381c00b0fd16962e8f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=aa03fbf7feac5b50a6f99d8950ce91354f7173dd,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=a9e4f32aa664ee775d42b9c6da935b79dc3de07e,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ab351f340c90051be62452d260e2441bae6d6ad2,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ace2781fc77f317a7f6bb6b663e2f1190da101ef,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ab0be35b2d5e746fcfbcf12f491adfcd187e922f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=aeef201adcb6f2854bd185815617fe901eb410ff,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b5acbe8f6652b359b1708ed6aa208abafed59e52,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b7912cc9f60e4112f703324c2dfe40fbd9dbe799,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b854b714152f6a99f0e756337b6d556a1f167b98,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b6dd26343f0696e1337b33a5398cdcef77d41371,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b90b8d9bbef5545785de489a8f54db41c5a71932,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=b95a569679c2f8ea4aa0a8c32c0c9d69719f04f1,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=bdcff0b42ac43067da17927b1ee60defcb666e48,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=bac8b2edd3fab5df60a3aac4f8c16fd29ad7a4c2,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=be862f1052bbb216ac0b1d9dcdc351e1c0c977d4,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=c31e6fbcba6ad489b4dd7553dc2bf4c6d0c65143,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=c216a561fe0672e27eb50fea8b96fe3612969431,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=c58b42d4b309b21227437ae0f0aab48657c0ff48,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=c868e6dc9cf302995151a8dd0a19ff8db4e91a5b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ca91200752b1aebf1f38d066f166f0f949e0f3f5,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ce7e0ecb4a8bcc3663e0fb3eaa8203da65934351,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=cde93743e6e9777b3a49a39a8d89535337f4a8ad,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=cf7beb366cd7d23d2d1c5af9689dab05084b0ba2,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=d1244900b49bd89e7f0d82ed189876c8ed030ae3,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=d1a81a7b909351e9a7d57d31bfe3189b24e5699d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=d1bef44e7445b780dc9c95d556d2963abdb9a9c7,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=d4610618df5e275e5ec2cdee80dfedbb6229c3b4,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=d5cf5d5cc1cbe73d7237cad79c1a505bcbe1ddcf,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=db8821fd67cd3c90b0b43fde121e3c158be4c622,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=daa3d88aa151c13ba5ca456860c5fefe4e16cb95,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=dd77c6a7a0e969188e3baeeb079bd01c16f59470,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=de6fa3f1cceea1eec800a3063a0371feda95250d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e1f95e2fed9c99126a43e0df2288663b3cf741fa,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=df2ca067a16a2f71cf3b164dc965c25afb3ad9e6,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e1cc547765c962e642a61513d7d64d8cc8f22d6c,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e2b9b054fb9593cd8c23d58864011e0f6a16e047,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e25e6656c83a066b2241e4de7c972a32554ac791,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e9635224ac42378a12a5ebcfb4a84b19544edc16,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e4b6986ea23e8dbf17e9b0a985ceeb6398dbaa4f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=e3e109e614d38504fb3ab1e390be9537d12ce75b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=eae88b95f14a6baf865d01864e94f54e9ff14f8f,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ea27b85cda7c677eac3c29a958401e5224f30977,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ec2649e328f89e9308f81341c54132e928a17d1a,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ecfd05c2a2b30180efd2e5cc673d9ca8b7bf77e8,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ed8a7e57d8eb5de9604f7029fed8b727cba3c86d,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=ef68f2a74e34bb7039b13268bc061b77cb0259a4,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=f18396d74246385378c2b48728c13cd730537940,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=f1965a521e206d2bf39d4bcb17f6f7f4e8e3d4e1,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=f2f9063be57b0a8023aa0b24f1170f484f528d88,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=f865d91898f3ed03165ed9514f749d18477cbaff,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=f8f4daaa9df9b4048cd8388969943b46eae5019a,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fb82623f698b0c78cf832eefa29c98ba4309711b,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fba89ae3a2d41dfa3f8962d928bf793121042b5a,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fd6e0690159b11d57a52fb5684549eeaf4defeb5,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fdf449cd612441277fc681a5d3bc3e15be1c56c3,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fe62f803d51bb13b82553d3fcea7dfb914cc67df,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/mailto/?tmpl=component&template=gk_league_news&link=fec37bfa9dd6e91faec5e6cd6af1840711333e35,/index.php/component/mailto/,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/component/users/?view=login,/index.php/component/users/,410,,Account/login endpoint; not part of the new site,high
http://kotsistravel.gr/index.php/contact-us.html,/index.php/contact-us.html,301,/contact/,Contact page,high
http://kotsistravel.gr/index.php/contact-us.html?tmpl=component&print=1&page=,/index.php/contact-us.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/engine-sports.html,/index.php/engine-sports.html,301,/destinations/,Motorsport travel article,high
http://kotsistravel.gr/index.php/engine-sports.html?tmpl=component&print=1&page=,/index.php/engine-sports.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/menu-types-3/destinations-from-thessaloniki.html,/index.php/menu-types-3/destinations-from-thessaloniki.html,301,/air-tickets/from-thessaloniki/,Thessaloniki departures,high
http://kotsistravel.gr/index.php/menu-types-3/destinations-from-thessaloniki.html?tmpl=component&print=1&page=,/index.php/menu-types-3/destinations-from-thessaloniki.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/menu-types-3/flights-from-corfu.html,/index.php/menu-types-3/flights-from-corfu.html,301,/air-tickets/from-corfu/,Corfu departures,high
http://kotsistravel.gr/index.php/menu-types-3/flights-from-corfu.html?tmpl=component&print=1&page=,/index.php/menu-types-3/flights-from-corfu.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/menu-types-3/from-preveza.html,/index.php/menu-types-3/from-preveza.html,301,/air-tickets/from-preveza/,Preveza/Aktion departures,high
http://kotsistravel.gr/index.php/menu-types-3/from-preveza.html?tmpl=component&print=1&page=,/index.php/menu-types-3/from-preveza.html,410,,Print view of an article; duplicate of the canonical page,high
http://kotsistravel.gr/index.php/menu-types/destinations-from-thessaloniki.html,/index.php/menu-types/destinations-from-thessaloniki.html,301,/air-tickets/from-thessaloniki/,Thessaloniki departures,high
http://kotsistravel.gr/index.php/menu-types/flight_companies.html,/index.php/menu-types/flight_companies.html,MERGE+301,/air-tickets/airlines/,Airline profiles merged into one partners page,high
http://kotsistravel.gr/index.php/menu-types/flight_companies.html?limitstart=0,/index.php/menu-types/flight_companies.html,301,/air-tickets/airlines/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/menu-types/flight_companies.html?start=12,/index.php/menu-types/flight_companies.html,301,/air-tickets/airlines/,Paginated category view; folds into its hub,high
http://kotsistravel.gr/index.php/menu-types/flight_companies/154-aegean_airlines.html,/index.php/menu-types/flight_companies/154-aegean_airlines.html,MERGE+301,/air-tickets/airlines/,Article 'Aegean Airlines' merged into its cluster hub,high
http://kotsistravel.gr/index.php/menu-types/flight_companies/158-olympic_air.html,/index.php/menu-types/flight_companies/158-olympic_air.html,MERGE+301,/air-tickets/airlines/,Article 'Olympic Air' merged into its cluster hub,high
http://kotsistravel.gr/index.php/menu-types/flight_companies/165-cyprus_airways.html,/index.php/menu-types/flight_companies/165-cyprus_airways.html,MERGE+301,/air-tickets/airlines/,Article 'Cyprus Airways' merged into its cluster hub,high
http://kotsistravel.gr/index.php/menu-types/flight_companies/166-alitalia.html,/index.php/menu-types/flight_companies/166-alitalia.html,MERGE+301,/air-tickets/airlines/,Article 'Alitalia' merged into its cluster hub,high
